종목코드,종목명,시장구분,업종명,종가,대비,등락률,시가총액
95570,AJ네트웍스,KOSPI,일반서비스,3830,-25,-0.65,1.73318E+11
6840,AK홀딩스,KOSPI,기타금융,10800,310,2.96,1.43074E+11
27410,BGF,KOSPI,기타금융,3400,50,1.49,3.25437E+11
282330,BGF리테일,KOSPI,유통,104300,-800,-0.76,1.80271E+12
138930,BNK금융지주,KOSPI,기타금융,10490,170,1.65,3.33984E+12
1460,BYC,KOSPI,섬유·의류,27150,350,1.31,1.69583E+11
1465,BYC우,KOSPI,섬유·의류,12530,-30,-0.24,26987740500
1040,CJ,KOSPI,기타금융,127800,18500,16.93,3.72882E+12
79160,CJ CGV,KOSPI,오락·문화,4930,20,0.41,8.16311E+11
00104K,CJ4우(전환),KOSPI,기타금융,97200,8500,9.58,4.10817E+11
120,CJ대한통운,KOSPI,운송·창고,90400,100,0.11,2.06224E+12
11150,CJ씨푸드,KOSPI,음식료·담배,3110,55,1.8,1.11745E+11
11155,CJ씨푸드1우,KOSPI,음식료·담배,15830,210,1.34,3166000000
1045,CJ우,KOSPI,기타금융,65900,4000,6.46,1.48949E+11
97950,CJ제일제당,KOSPI,음식료·담배,250500,0,0,3.77107E+12
97955,CJ제일제당 우,KOSPI,음식료·담배,133700,1400,1.06,1.77478E+11
480,CR홀딩스,KOSPI,비금속,5310,-20,-0.38,2.48989E+11
590,CS홀딩스,KOSPI,기타금융,72100,100,0.14,83238152200
12030,DB,KOSPI,IT 서비스,1266,5,0.4,2.54686E+11
16610,DB금융투자,KOSPI,증권,5900,-10,-0.17,2.50434E+11
5830,DB손해보험,KOSPI,보험,94900,-1200,-1.25,6.71892E+12
990,DB하이텍,KOSPI,전기·전자,44700,850,1.94,1.98462E+12
139130,DGB금융지주,KOSPI,기타금융,8870,30,0.34,1.4759E+12
300,DH오토넥스,KOSPI,전기·전자,1984,0,0,1.616E+11
1530,DI동일,KOSPI,유통,45800,1450,3.27,8.87184E+11
210,DL,KOSPI,화학,35000,-700,-1.96,7.33456E+11
215,DL우,KOSPI,화학,19300,-20,-0.1,32542019500
375500,DL이앤씨,KOSPI,건설,43400,-2000,-4.41,1.6793E+12
37550L,DL이앤씨2우(전환),KOSPI,건설,27650,-550,-1.95,58395445150
37550K,DL이앤씨우,KOSPI,건설,17760,-40,-0.22,37542597600
7340,DN오토모티브,KOSPI,전기·전자,20600,-250,-1.2,1.20532E+12
4840,DRB동일,KOSPI,화학,4245,35,0.83,84602850000
155660,DSR,KOSPI,금속,3825,-35,-0.91,61200000000
69730,DSR제강,KOSPI,금속,3535,50,1.43,50904000000
17860,DS단석,KOSPI,화학,26000,0,0,4.5719E+11
17940,E1,KOSPI,유통,61100,1100,1.83,4.19146E+11
365550,ESR켄달스퀘어리츠,KOSPI,부동산,4785,-5,-0.1,1.01963E+12
383220,F&F,KOSPI,섬유·의류,67200,-1100,-1.61,2.57424E+12
7700,F&F홀딩스,KOSPI,기타금융,12550,40,0.32,4.90885E+11
114090,GKL,KOSPI,오락·문화,10680,-40,-0.37,6.60619E+11
78930,GS,KOSPI,기타금융,36900,150,0.41,3.42858E+12
6360,GS건설,KOSPI,건설,17780,40,0.23,1.52164E+12
1250,GS글로벌,KOSPI,유통,2615,25,0.97,2.15826E+11
7070,GS리테일,KOSPI,유통,14740,-120,-0.81,1.23237E+12
78935,GS우,KOSPI,기타금융,36400,50,0.14,64967666400
499790,GS피앤엘,KOSPI,기타금융,19070,100,0.53,3.78174E+11
12630,HDC,KOSPI,기타금융,14540,-70,-0.48,8.68645E+11
39570,HDC랩스,KOSPI,건설,8720,-50,-0.57,2.2635E+11
89470,HDC현대EP,KOSPI,화학,3605,15,0.42,1.15E+11
294870,HDC현대산업개발,KOSPI,건설,20450,-200,-0.97,1.3478E+12
9540,HD한국조선해양,KOSPI,기타금융,214000,-500,-0.23,1.51454E+13
267250,HD현대,KOSPI,기타금융,74700,-400,-0.53,5.90078E+12
267270,HD현대건설기계,KOSPI,기계·장비,73300,-1300,-1.74,1.3418E+12
443060,HD현대마린솔루션,KOSPI,일반서비스,142700,3000,2.15,6.39713E+12
71970,HD현대마린엔진,KOSPI,기계·장비,28500,-550,-1.89,9.66763E+11
10620,HD현대미포,KOSPI,운송장비·부품,103700,-1300,-1.24,4.142E+12
322000,HD현대에너지솔루션,KOSPI,전기·전자,25900,650,2.57,2.9008E+11
42670,HD현대인프라코어,KOSPI,기계·장비,9480,-350,-3.56,1.82638E+12
267260,HD현대일렉트릭,KOSPI,전기·전자,338500,8000,2.42,1.2202E+13
329180,HD현대중공업,KOSPI,운송장비·부품,304500,-5500,-1.77,2.70314E+13
97230,HJ중공업,KOSPI,건설,7900,-140,-1.74,6.57867E+11
14790,HL D&I,KOSPI,건설,2255,10,0.45,85371145255
3580,HLB글로벌,KOSPI,유통,3885,55,1.44,1.95097E+11
204320,HL만도,KOSPI,운송장비·부품,40850,-650,-1.57,1.9182E+12
60980,HL홀딩스,KOSPI,기타금융,37300,50,0.13,3.50765E+11
11200,HMM,KOSPI,운송·창고,20700,100,0.49,1.82375E+13
35000,HS애드,KOSPI,일반서비스,7270,-10,-0.14,1.20445E+11
2460,HS화성,KOSPI,건설,9700,110,1.15,98455000000
487570,HS효성,KOSPI,기타금융,30600,-50,-0.16,1.14013E+11
298050,HS효성첨단소재,KOSPI,화학,183600,1000,0.55,8.22518E+11
3560,IHQ,KOSPI,오락·문화,10760,0,0,64669472240
175330,JB금융지주,KOSPI,기타금융,16710,290,1.77,3.2402E+12
234080,JW생명과학,KOSPI,제약,11330,230,2.07,1.79405E+11
1060,JW중외제약,KOSPI,제약,22150,200,0.91,5.15783E+11
1067,JW중외제약2우B,KOSPI,제약,60600,0,0,12724363800
1065,JW중외제약우,KOSPI,제약,28100,100,0.36,9608823100
96760,JW홀딩스,KOSPI,기타금융,3020,0,0,2.23253E+11
105560,KB금융,KOSPI,기타금융,78300,-300,-0.38,3.08133E+13
415640,KB발해인프라,KOSPI,기타금융,7380,80,1.1,9.04386E+11
432320,KB스타리츠,KOSPI,부동산,3685,45,1.24,3.73712E+11
2380,KCC,KOSPI,화학,284000,11000,4.03,2.52376E+12
344820,KCC글라스,KOSPI,비금속,31400,-50,-0.16,5.01474E+11
9070,KCTC,KOSPI,운송·창고,3780,0,0,1.134E+11
9440,KC그린홀딩스,KOSPI,기타금융,752,-13,-1.7,17475834032
119650,KC코트렐,KOSPI,기계·장비,467,-2,-0.43,29988091643
92220,KEC,KOSPI,전기·전자,794,24,3.12,1.59406E+11
3620,KG모빌리티,KOSPI,운송장비·부품,3855,-90,-2.28,7.57138E+11
16380,KG스틸,KOSPI,금속,6740,-80,-1.17,6.7406E+11
1390,KG케미칼,KOSPI,화학,3900,35,0.91,2.67029E+11
33180,KH 필룩스,KOSPI,전기·전자,6630,0,0,1.2826E+11
15590,KIB플러그에너지,KOSPI,기계·장비,515,0,0,1.22045E+11
1940,KISCO홀딩스,KOSPI,금속,19840,0,0,2.81259E+11
25000,KPX케미칼,KOSPI,화학,43950,100,0.23,2.12718E+11
92230,KPX홀딩스,KOSPI,화학,55500,300,0.54,2.34468E+11
40,KR모터스,KOSPI,운송장비·부품,396,1,0.25,23812615728
44450,KSS해운,KOSPI,운송·창고,8730,20,0.23,2.0154E+11
30200,KT,KOSPI,통신,49100,700,1.45,1.23743E+13
33780,KT&G,KOSPI,음식료·담배,95000,-1100,-1.14,1.15959E+13
58850,KTcs,KOSPI,IT 서비스,2705,25,0.93,1.15463E+11
58860,KTis,KOSPI,IT 서비스,2600,5,0.19,90485200000
93050,LF,KOSPI,섬유·의류,15160,-60,-0.39,4.43278E+11
3550,LG,KOSPI,기타금융,67400,-600,-0.88,1.06021E+13
34220,LG디스플레이,KOSPI,전기·전자,8990,10,0.11,4.495E+12
51900,LG생활건강,KOSPI,화학,327000,0,0,5.10715E+12
51905,LG생활건강우,KOSPI,화학,127300,600,0.47,2.67291E+11
64400,LG씨엔에스,KOSPI,IT 서비스,51700,0,0,5.009E+12
373220,LG에너지솔루션,KOSPI,전기·전자,326500,-14000,-4.11,7.6401E+13
3555,LG우,KOSPI,기타금융,56900,-100,-0.18,1.7193E+11
32640,LG유플러스,KOSPI,통신,10710,-20,-0.19,4.67611E+12
11070,LG이노텍,KOSPI,전기·전자,158000,-1700,-1.06,3.7394E+12
66570,LG전자,KOSPI,전기·전자,80500,0,0,1.31736E+13
66575,LG전자우,KOSPI,전기·전자,38750,200,0.52,6.65957E+11
37560,LG헬로비전,KOSPI,오락·문화,2370,-10,-0.42,1.83549E+11
51910,LG화학,KOSPI,화학,231000,-11500,-4.74,1.63068E+13
51915,LG화학우,KOSPI,화학,112300,-2700,-2.35,8.63452E+11
79550,LIG넥스원,KOSPI,금속,276000,-3500,-1.25,6.072E+12
6260,LS,KOSPI,기타금융,130100,9000,7.43,4.18922E+12
10120,LS ELECTRIC,KOSPI,전기·전자,206500,1500,0.73,6.195E+12
680,LS네트웍스,KOSPI,유통,4255,-25,-0.58,3.35307E+11
229640,LS에코에너지,KOSPI,기타금융,36600,1850,5.32,1.12087E+12
108320,LX세미콘,KOSPI,전기·전자,57600,600,1.05,9.36824E+11
1120,LX인터내셔널,KOSPI,유통,25550,-150,-0.58,9.90318E+11
108670,LX하우시스,KOSPI,화학,30200,-100,-0.33,2.70824E+11
108675,LX하우시스우,KOSPI,화학,18080,-110,-0.6,18664526400
383800,LX홀딩스,KOSPI,기타금융,6640,80,1.22,5.06504E+11
38380K,LX홀딩스1우,KOSPI,기타금융,8010,0,0,11736932850
23150,MH에탄올,KOSPI,음식료·담배,5050,10,0.2,37261556300
35420,NAVER,KOSPI,IT 서비스,208000,-8000,-3.7,3.29549E+13
181710,NHN,KOSPI,IT 서비스,18120,30,0.17,6.11842E+11
400760,NH올원리츠,KOSPI,부동산,3530,-20,-0.56,1.54501E+11
5940,NH투자증권,KOSPI,증권,14490,-240,-1.63,4.74536E+12
5945,NH투자증권우,KOSPI,증권,13000,-70,-0.54,2.45323E+11
338100,NH프라임리츠,KOSPI,부동산,4490,-20,-0.44,83783400000
34310,NICE,KOSPI,일반서비스,11180,10,0.09,4.15096E+11
30190,NICE평가정보,KOSPI,IT 서비스,12340,-160,-1.28,7.34311E+11
8260,NI스틸,KOSPI,금속,3495,45,1.3,99957408915
4250,NPC,KOSPI,화학,4005,30,0.75,1.47064E+11
4255,NPC우,KOSPI,화학,2415,5,0.21,12751200000
456040,OCI,KOSPI,화학,58400,-100,-0.17,5.22826E+11
10060,OCI홀딩스,KOSPI,기타금융,79300,200,0.25,1.49202E+12
178920,PI첨단소재,KOSPI,화학,17990,-590,-3.18,5.283E+11
5490,POSCO홀딩스,KOSPI,금속,304500,-8000,-2.56,2.51591E+13
10950,S-Oil,KOSPI,화학,59000,-1200,-1.99,6.64238E+12
10955,S-Oil우,KOSPI,화학,38150,-100,-0.26,1.53437E+11
34120,SBS,KOSPI,오락·문화,21000,-200,-0.94,3.89576E+11
5090,SGC에너지,KOSPI,전기·가스,23050,150,0.66,3.32135E+11
1380,SG글로벌,KOSPI,운송장비·부품,2995,20,0.67,1.34668E+11
4060,SG세계물산,KOSPI,유통,316,1,0.32,63966287360
1770,SHD,KOSPI,금속,14760,-230,-1.53,17931599280
2360,SH에너지화학,KOSPI,화학,482,-3,-0.62,53566457860
9160,SIMPAC,KOSPI,금속,3920,55,1.42,2.56484E+11
33530,SJG세종,KOSPI,운송장비·부품,4300,15,0.35,1.1963E+11
123700,SJM,KOSPI,운송장비·부품,2950,10,0.34,46034449100
25530,SJM홀딩스,KOSPI,유통,3090,-25,-0.8,46146084720
34730,SK,KOSPI,기타금융,137100,0,0,9.94012E+12
11790,SKC,KOSPI,화학,136500,6000,4.6,5.16902E+12
18670,SK가스,KOSPI,유통,259500,9000,3.59,2.39525E+12
1740,SK네트웍스,KOSPI,유통,4305,20,0.47,9.52601E+11
6120,SK디스커버리,KOSPI,기타금융,39900,1900,5,7.49556E+11
6125,SK디스커버리우,KOSPI,기타금융,33500,500,1.52,45508242500
210980,SK디앤디,KOSPI,부동산,8540,240,2.89,1.58992E+11
395400,SK리츠,KOSPI,부동산,4940,-10,-0.2,1.35388E+12
302440,SK바이오사이언스,KOSPI,제약,42750,50,0.12,3.34935E+12
326030,SK바이오팜,KOSPI,일반서비스,106600,1500,1.43,8.34819E+12
402340,SK스퀘어,KOSPI,기타금융,93400,1200,1.3,1.24734E+13
361610,SK아이이테크놀로지,KOSPI,전기·전자,25700,-350,-1.34,1.83235E+12
100090,SK오션플랜트,KOSPI,금속,14870,-90,-0.6,8.80238E+11
03473K,SK우,KOSPI,기타금융,122200,400,0.33,69181697000
96770,SK이노베이션,KOSPI,화학,132000,-7200,-5.17,1.99366E+13
96775,SK이노베이션우,KOSPI,화학,80400,-800,-0.99,1.00373E+11
475150,SK이터닉스,KOSPI,건설,14880,640,4.49,5.0226E+11
1510,SK증권,KOSPI,증권,468,0,0,2.21172E+11
1515,SK증권우,KOSPI,증권,1729,9,0.52,6764736706
285130,SK케미칼,KOSPI,화학,42100,250,0.6,7.26384E+11
28513K,SK케미칼우,KOSPI,화학,20300,150,0.74,42943208700
17670,SK텔레콤,KOSPI,통신,55300,-700,-1.25,1.18779E+13
660,SK하이닉스,KOSPI,전기·전자,204500,4800,2.4,1.48876E+14
3570,SNT다이내믹스,KOSPI,운송장비·부품,35050,-950,-2.64,1.16551E+12
64960,SNT모티브,KOSPI,운송장비·부품,24850,-150,-0.6,6.59526E+11
100840,SNT에너지,KOSPI,기계·장비,33900,-300,-0.88,7.01079E+11
36530,SNT홀딩스,KOSPI,기타금융,32000,650,2.07,5.21724E+11
5610,SPC삼립,KOSPI,음식료·담배,52700,400,0.76,4.54749E+11
11810,STX,KOSPI,유통,4020,20,0.5,1.24692E+11
465770,STX그린로지스,KOSPI,운송·창고,8280,10,0.12,59376144960
77970,STX엔진,KOSPI,기계·장비,25550,100,0.39,5.87877E+11
2820,SUN&L,KOSPI,종이·목재,2810,-15,-0.53,35428449090
84870,TBH글로벌,KOSPI,섬유·의류,1136,8,0.71,23693346384
2710,TCC스틸,KOSPI,금속,27350,50,0.18,7.16945E+11
69260,TKG휴켐스,KOSPI,화학,15970,-110,-0.68,6.52831E+11
7980,TP,KOSPI,섬유·의류,1345,1,0.07,68830549850
2900,TYM,KOSPI,기계·장비,4875,-125,-2.5,2.19623E+11
24070,WISCOM,KOSPI,화학,1863,-26,-1.38,28553153994
37270,YG PLUS,KOSPI,IT 서비스,5140,80,1.58,3.26027E+11
500,가온전선,KOSPI,전기·전자,53900,4050,8.12,8.91674E+11
860,강남제비스코,KOSPI,화학,24100,50,0.21,1.5665E+11
35250,강원랜드,KOSPI,오락·문화,16780,140,0.84,3.58992E+12
11420,갤럭시아에스엠,KOSPI,오락·문화,2020,5,0.25,55650280880
2100,경농,KOSPI,화학,9110,60,0.66,1.77851E+11
9450,경동나비엔,KOSPI,전기·전자,80100,-600,-0.74,1.16694E+12
267290,경동도시가스,KOSPI,전기·가스,17540,60,0.34,1.03405E+11
12320,경동인베스트,KOSPI,기타금융,61900,-1100,-1.75,1.46395E+11
50,경방,KOSPI,유통,6580,60,0.92,1.80392E+11
214390,경보제약,KOSPI,제약,6190,-30,-0.48,1.47983E+11
12610,경인양행,KOSPI,화학,2885,35,1.23,1.20063E+11
9140,경인전자,KOSPI,전기·전자,18450,-150,-0.81,28981204650
13580,계룡건설,KOSPI,건설,13410,10,0.07,1.19763E+11
12200,계양전기,KOSPI,기계·장비,1487,5,0.34,40480346723
12205,계양전기우,KOSPI,기계·장비,3395,70,2.11,3969023205
2140,고려산업,KOSPI,음식료·담배,2790,-10,-0.36,69580995750
10130,고려아연,KOSPI,금속,913000,-42000,-4.4,1.89021E+13
2240,고려제강,KOSPI,금속,17770,0,0,4.7979E+11
9290,광동제약,KOSPI,제약,5530,-40,-0.72,2.89887E+11
17040,광명전기,KOSPI,전기·전자,1437,9,0.63,62276152755
17900,광전자,KOSPI,전기·전자,1792,21,1.19,1.03835E+11
37710,광주신세계,KOSPI,유통,29300,-300,-1.01,2.33146E+11
30610,교보증권,KOSPI,증권,6670,40,0.6,7.60133E+11
339770,교촌에프앤비,KOSPI,유통,5850,200,3.54,2.92296E+11
7690,국도화학,KOSPI,화학,30400,50,0.16,2.73923E+11
1140,국보,KOSPI,운송·창고,2110,0,0,33456978680
2720,국제약품,KOSPI,제약,4785,15,0.31,1.0125E+11
83420,그린케미칼,KOSPI,화학,6480,60,0.93,1.5552E+11
14530,극동유화,KOSPI,화학,3335,10,0.3,1.1629E+11
14280,금강공업,KOSPI,금속,4035,-65,-1.59,1.18344E+11
14285,금강공업우,KOSPI,금속,6440,240,3.87,3798795000
8870,금비,KOSPI,비금속,56700,500,0.89,56700000000
1570,금양,KOSPI,화학,13430,-1200,-8.2,8.59079E+11
2990,금호건설,KOSPI,건설,2545,20,0.79,94046899275
2995,금호건설우,KOSPI,건설,12350,-80,-0.64,3609485100
11780,금호석유,KOSPI,화학,113500,2500,2.25,3.10248E+12
11785,금호석유우,KOSPI,화학,52000,0,0,1.57221E+11
214330,금호에이치티,KOSPI,운송장비·부품,602,11,1.86,1.28776E+11
1210,금호전기,KOSPI,전기·전자,701,-3,-0.43,40288542857
73240,금호타이어,KOSPI,화학,4875,-75,-1.52,1.40039E+12
92440,기신정기,KOSPI,기계·장비,2415,0,0,70518000000
270,기아,KOSPI,운송장비·부품,99500,-900,-0.9,3.95684E+13
24110,기업은행,KOSPI,은행,15700,-80,-0.51,1.25196E+13
13700,까뮤이앤씨,KOSPI,건설,1247,-2,-0.16,74509285010
4540,깨끗한나라,KOSPI,종이·목재,2295,10,0.44,85467390435
4545,깨끗한나라우,KOSPI,종이·목재,11450,-170,-1.46,4192532000
1260,남광토건,KOSPI,건설,8230,70,0.86,80922067560
